property_id,location_id,page_url,property_type,price,location,city,province_name,latitude,longitude,baths,area,purpose,bedrooms,date_added,agency,agent,Area Type,Area Size,Area Category
3442797,4349,https://www.zameen.com/Property/lahore_mateen_avenue_house_available_for_sale-3442797-4349-1.html,House,17000000,Mateen Avenue,Lahore,Punjab,31.441992,74.291389,6,9.7 Marla,For Sale,5,3/5/2019,,,Marla,9.7,5-10 Marla
3463063,3748,https://www.zameen.com/Property/eme_society_eme_society_block_d_21st_century_house_for_sale-3463063-3748-1.html,House,47500000,EME Society,Lahore,Punjab,31.434668,74.214005,0,1 Kanal,For Sale,0,5/3/2019,Punjaab Estates,Irfan Rehman Khan,Kanal,1,1-5 Kanal
3507838,4113,https://www.zameen.com/Property/paragon_city_paragon_city_orchard_block_house_is_available_for_sale-3507838-4113-1.html,House,17000000,Paragon City,Lahore,Punjab,31.530739,74.456184,5,10 Marla,For Sale,5,6/11/2019,Valo Marketing,Nabeel Khalid Ch M Naveed Muhammad Bin Shahid,Marla,10,5-10 Marla
3541183,8425,https://www.zameen.com/Property/lahore_iep_engineers_town_good_location_double_storey_house_in_iep_engineering_town_on_main_defence_road-3541183-8425-1.html,House,25000000,IEP Engineers Town,Lahore,Punjab,31.402513,74.292798,5,18 Marla,For Sale,4,2/1/2019,,,Marla,18,15-20 Marla
1422699,1156,https://www.zameen.com/Property/faisalabad_muslim_town_five_marla_beautiful_house_for_sale-1422699-1156-1.html,House,8500000,Muslim Town,Faisalabad,Punjab,31.47005202,73.08828592,5,5 Marla,For Sale,4,7/17/2019,,,Marla,5,0-5 Marla
2502517,1230,https://www.zameen.com/Property/millat_town_clock_tower_house_is_available_for_sale-2502517-1230-1.html,House,25000000,Millat Town,Faisalabad,Punjab,31.490612,73.10647,6,1.2 Kanal,For Sale,5,7/3/2019,,,Kanal,1.2,1-5 Kanal
2799588,5036,https://www.zameen.com/Property/faisalabad_raza_abad_corner_house_for_sale-2799588-5036-1.html,House,6000000,Raza Abad,Faisalabad,Punjab,31.42599,73.048217,2,2.5 Marla,For Sale,4,6/19/2019,,,Marla,2.5,0-5 Marla
3130278,419,https://www.zameen.com/Property/satiana_road_tech_town__tnt_colony__triple_storey_house_is_available_for_sale-3130278-419-1.html,House,60000000,Satiana Road,Faisalabad,Punjab,31.372179,73.125594,6,1.6 Kanal,For Sale,6,2/17/2019,Ibraheem Associates,Miss Noor ul Huda,Kanal,1.6,1-5 Kanal
425947,1406,https://www.zameen.com/Property/rawalpindi_humak_house_is_available_for_sale-425947-1406-1.html,House,13500000,Humak,Rawalpindi,Punjab,33.538462,73.144913,4,7 Marla,For Sale,5,4/5/2019,,,Marla,7,5-10 Marla
487921,6053,https://www.zameen.com/Property/westridge_westridge_1_house_for_sale-487921-6053-1.html,House,31500000,Westridge,Rawalpindi,Punjab,33.607829,73.021817,10,1.2 Kanal,For Sale,12,7/4/2019,,,Kanal,1.2,1-5 Kanal
488267,3046,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_6_beautiful_easily_accessible_house_at_phase_6-488267-3046-1.html,House,23000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.555451,73.138218,6,10 Marla,For Sale,6,7/17/2019,,,Marla,10,5-10 Marla
798929,1058,https://www.zameen.com/Property/rawalpindi_gulshan_abad_house_is_available_for_sale-798929-1058-1.html,House,9990000,Gulshan Abad,Rawalpindi,Punjab,33.530556,73.061264,2,10 Marla,For Sale,3,5/5/2019,,,Marla,10,5-10 Marla
843206,8157,https://www.zameen.com/Property/rawalpindi_media_town_islamabad_media_town_12_marla_house_for_sale-843206-8157-1.html,House,22500000,Media Town,Rawalpindi,Punjab,33.560887,73.125937,5,12 Marla,For Sale,5,10/19/2018,Easy Property,Muhammad Junaid Ceo Muhammad Shahid Director,Marla,12,10-15 Marla
934724,3041,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_4_20_marla_brand_new_houses_is_available_for_sale_in_bahria_town_phase_4-934724-3041-1.html,House,40000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.130536,8,1 Kanal,For Sale,6,7/4/2019,,,Kanal,1,1-5 Kanal
940203,3048,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_brand_new_house_available_for_sale_in_bahria_town_phase_8-940203-3048-1.html,House,9000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.485576,73.08393,4,5 Marla,For Sale,3,7/4/2019,,,Marla,5,0-5 Marla
998953,1312,https://www.zameen.com/Property/chaklala_scheme_chaklala_scheme_3_ayub_colony_chaklala_scheme_3_rawalpindi_house_for_sale-998953-1312-1.html,House,12800000,Chaklala Scheme,Rawalpindi,Punjab,33.656924,73.143826,0,7 Marla,For Sale,0,11/6/2018,,,Marla,7,5-10 Marla
1232114,3046,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_6_excellent_interior_1_kanal_house_for_sale_in_bahria_town-1232114-3046-1.html,House,37000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.555451,73.138218,8,1 Kanal,For Sale,6,7/5/2019,Al-Ghous Real Estate Management & Construction,Muhammad Nasir,Kanal,1,1-5 Kanal
1253008,3045,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_5_prime_location_12_marla_beautiful_house_for_sale_in_bahria_town-1253008-3045-1.html,House,23000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.555594,73.133669,6,12 Marla,For Sale,5,7/5/2019,Al-Ghous Real Estate Management & Construction,Muhammad Nasir,Marla,12,10-15 Marla
1273436,3035,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_2_1_kanal_brand_new_house_in_bahria_town-1273436-3035-1.html,House,39500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.55892,73.118649,7,1 Kanal,For Sale,6,7/5/2019,Al-Ghous Real Estate Management & Construction,Muhammad Nasir,Kanal,1,1-5 Kanal
1298962,3046,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_6_10_marla_out_class_constructed_house_for_sale_in_bahria_town-1298962-3046-1.html,House,21000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.555451,73.138218,7,10 Marla,For Sale,5,7/5/2019,Al-Ghous Real Estate Management & Construction,Muhammad Nasir,Marla,10,5-10 Marla
1402499,3035,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_2_rawalpindi_bahria_town_phase_4_one_kanal_corner_house_for_sale-1402499-3035-1.html,House,37000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.55892,73.118649,5,1 Kanal,For Sale,5,10/19/2018,Easy Property,Muhammad Junaid Ceo Muhammad Shahid Director,Kanal,1,1-5 Kanal
1415183,3082,https://www.zameen.com/Property/bahria_town_rawalpindi_others_excellent_interior_1_kanal_house_for_sale_in_bahria_town-1415183-3082-1.html,House,37000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550623,73.123112,7,1 Kanal,For Sale,6,7/5/2019,Al-Ghous Real Estate Management & Construction,Muhammad Nasir,Kanal,1,1-5 Kanal
1423085,3046,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_6_nicely_constructed_1_kanal_house_for_sale_in_bahria_town-1423085-3046-1.html,House,37500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.555451,73.138218,7,1 Kanal,For Sale,5,7/5/2019,Al-Ghous Real Estate Management & Construction,Muhammad Nasir,Kanal,1,1-5 Kanal
1594906,8974,https://www.zameen.com/Property/bahria_town_phase_4_bahria_town_civic_centre_beautiful_corner_view_apartment_for_sale_also_available_on_booking-1594906-8974-1.html,Flat,4800000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550096,73.123815,1,3.8 Marla,For Sale,1,6/20/2019,Mughal Estate & Builders,Mughal,Marla,3.8,0-5 Marla
2207932,3036,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_3_rawalpindi_bahria_town_phase_3_one_kanal_house_for_sale-2207932-3036-1.html,House,35000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550408,73.115473,5,1 Kanal,For Sale,5,1/18/2019,Easy Property,Muhammad Junaid CEO  Muhammad Shahid Director,Kanal,1,1-5 Kanal
2253425,9036,https://www.zameen.com/Property/bahria_town_phase_7_bahria_mini_commercial_center_bahria_town_phase_7__penthouse_for_sale_on_easy_installment-2253425-9036-1.html,Penthouse,25000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.521053,73.107756,4,10 Marla,For Sale,4,7/16/2019,Easy Property,Muhammad Junaid CEO  Muhammad Shahid Director,Marla,10,5-10 Marla
2253437,8974,https://www.zameen.com/Property/bahria_town_phase_4_bahria_town_civic_centre_bahria_town__civic_centre_two_bed_1230_sq_feet_apartment_for_sale-2253437-8974-1.html,Flat,7500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550096,73.123815,2,5.5 Marla,For Sale,2,7/16/2019,Easy Property,Muhammad Junaid Ceo Muhammad Shahid Director,Marla,5.5,5-10 Marla
2350458,3069,https://www.zameen.com/Property/bahria_town_phase_8_safari_valley_bahria_town_phase_8_abu_bakar_block_rawalpindi_bahria_town_phase_8_safari_valley_7_marla_house_for_sale-2350458-3069-1.html,House,12800000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.495991,73.100195,4,7 Marla,For Sale,4,7/15/2019,Easy Property,Muhammad Junaid CEO    Muhammad Shahid Director,Marla,7,5-10 Marla
2561049,467,https://www.zameen.com/Property/rawalpindi_chakri_road_double_storey_5_marla_house_for_sale_in_bahar_colony_chakri_road-2561049-467-1.html,House,5000000,Chakri Road,Rawalpindi,Punjab,33.56371244,73.01578213,5,5 Marla,For Sale,6,7/5/2019,,,Marla,5,0-5 Marla
2720301,3082,https://www.zameen.com/Property/bahria_town_rawalpindi_others_nicely_build_10_marla_house_for_sale_out_class_interior-2720301-3082-1.html,House,22000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550623,73.123112,6,10 Marla,For Sale,5,7/5/2019,Al-Ghous Real Estate Management & Construction,Muhammad Nasir,Marla,10,5-10 Marla
2720314,3082,https://www.zameen.com/Property/bahria_town_rawalpindi_others_beautiful_1_kanal_house_for_sale_in_bahria_town-2720314-3082-1.html,House,38000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550623,73.123112,7,1 Kanal,For Sale,6,7/5/2019,Al-Ghous Real Estate Management & Construction,Muhammad Nasir,Kanal,1,1-5 Kanal
2800276,1504,https://www.zameen.com/Property/rawalpindi_askari_14_askari_14__4_bedrooms_house_for_sale-2800276-1504-1.html,House,18000000,Askari 14,Rawalpindi,Punjab,33.543004,73.067576,4,10 Marla,For Sale,4,3/6/2019,,,Marla,10,5-10 Marla
2800278,1515,https://www.zameen.com/Property/rawalpindi_askari_13_house_is_available_for_sale-2800278-1515-1.html,House,25000000,Askari 13,Rawalpindi,Punjab,33.569523,73.064679,5,10 Marla,For Sale,4,6/27/2019,,,Marla,10,5-10 Marla
2800283,5990,https://www.zameen.com/Property/rawalpindi_askari_12_askari_12__house_for_sale-2800283-5990-1.html,House,30000000,Askari 12,Rawalpindi,Punjab,33.597588,73.080837,6,10 Marla,For Sale,4,6/4/2019,,,Marla,10,5-10 Marla
2800285,1515,https://www.zameen.com/Property/rawalpindi_askari_13_house_is_available_for_sale-2800285-1515-1.html,House,23000000,Askari 13,Rawalpindi,Punjab,33.569523,73.064679,5,10 Marla,For Sale,4,6/27/2019,,,Marla,10,5-10 Marla
2956901,1266,https://www.zameen.com/Property/rawalpindi_judicial_colony_1_kanal_brand_new_luxury_house_for_sale_urgent_sale-2956901-1266-1.html,House,30000000,Judicial Colony,Rawalpindi,Punjab,33.595729,73.134502,8,1 Kanal,For Sale,10,6/13/2019,Musa Enterprises,Adil Yousaf,Kanal,1,1-5 Kanal
3004205,1504,https://www.zameen.com/Property/rawalpindi_askari_14_askari_14__brigadier_house_for_sale-3004205-1504-1.html,House,32000000,Askari 14,Rawalpindi,Punjab,33.543004,73.067576,5,1.1 Kanal,For Sale,5,7/1/2019,,,Kanal,1.1,1-5 Kanal
3075436,3035,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_2_corner_1_5_kanal_house_available_for_sale_on_cheep_price_in_phase_2-3075436-3035-1.html,House,40000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.55892,73.118649,8,1.5 Kanal,For Sale,7,6/20/2019,Mughal Estate & Builders,Mughal,Kanal,1.5,1-5 Kanal
3293438,1515,https://www.zameen.com/Property/rawalpindi_askari_13_askari_13__10_marla_house_for_sale-3293438-1515-1.html,House,25000000,Askari 13,Rawalpindi,Punjab,33.569523,73.064679,6,10 Marla,For Sale,5,6/27/2019,,,Marla,10,5-10 Marla
3304713,3074,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_safari_valley_rawalpindi_bahria_town_phase_8_safari_valley_5_marla_single_storey_home_for_sale-3304713-3074-1.html,House,6000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.498497,73.101182,2,5 Marla,For Sale,2,7/16/2019,Easy Property,Muhammad Junaid CEO    Muhammad Shahid Director,Marla,5,0-5 Marla
3362150,1515,https://www.zameen.com/Property/rawalpindi_askari_13_house_is_available_for_sale-3362150-1515-1.html,House,23800000,Askari 13,Rawalpindi,Punjab,33.569523,73.064679,0,10 Marla,For Sale,4,6/27/2019,,,Marla,10,5-10 Marla
3362151,1516,https://www.zameen.com/Property/rawalpindi_askari_10_house_is_available_for_sale-3362151-1516-1.html,House,28000000,Askari 10,Rawalpindi,Punjab,33.586989,73.077743,5,10 Marla,For Sale,5,6/4/2019,,,Marla,10,5-10 Marla
3395976,6020,https://www.zameen.com/Property/rawalpindi_gulshan_e_iqbal_single_storey_house_for_sale_5_marla_double_corner_street_7_near_jamia_masjid_quba-3395976-6020-1.html,House,5300000,Gulshan-e-Iqbal,Rawalpindi,Punjab,33.551195,73.026159,3,5 Marla,For Sale,2,5/5/2019,,,Marla,5,0-5 Marla
3504704,1404,https://www.zameen.com/Property/rawalpindi_shalley_valley_10_marla_double_storey_house_with_6_bed_porch_space_three_cars-3504704-1404-1.html,House,19900000,Shalley Valley,Rawalpindi,Punjab,33.597548,73.014176,6,10 Marla,For Sale,6,2/4/2019,,,Marla,10,5-10 Marla
3534293,1515,https://www.zameen.com/Property/rawalpindi_askari_13_askari_13_house_is_available_for_sale-3534293-1515-1.html,House,15000000,Askari 13,Rawalpindi,Punjab,33.569523,73.064679,4,5 Marla,For Sale,3,6/27/2019,,,Marla,5,0-5 Marla
3541894,1504,https://www.zameen.com/Property/rawalpindi_askari_14_askari_14_south_facing_house_for_sale-3541894-1504-1.html,House,18000000,Askari 14,Rawalpindi,Punjab,33.543004,73.067576,5,10 Marla,For Sale,4,6/13/2019,,,Marla,10,5-10 Marla
3542097,1515,https://www.zameen.com/Property/rawalpindi_askari_13_askari_13__house_for_sale-3542097-1515-1.html,House,24500000,Askari 13,Rawalpindi,Punjab,33.569523,73.064679,5,10 Marla,For Sale,4,6/27/2019,,,Marla,10,5-10 Marla
3560427,1515,https://www.zameen.com/Property/rawalpindi_askari_13_house_is_available_for_sale-3560427-1515-1.html,House,27000000,Askari 13,Rawalpindi,Punjab,33.569523,73.064679,4,10 Marla,For Sale,4,6/27/2019,,,Marla,10,5-10 Marla
3560428,1515,https://www.zameen.com/Property/rawalpindi_askari_13_house_is_available_for_sale-3560428-1515-1.html,House,18000000,Askari 13,Rawalpindi,Punjab,33.569523,73.064679,3,5 Marla,For Sale,3,6/27/2019,,,Marla,5,0-5 Marla
3472517,9940,https://www.zameen.com/Property/chen_one_road_regent_mall_house_is_available_for_rent-3472517-9940-4.html,House,250000,Chen One Road,Faisalabad,Punjab,31.410804,73.106978,3,2 Kanal,For Rent,10,3/19/2019,,,Kanal,2,1-5 Kanal
128983,478,https://www.zameen.com/Property/rawalpindi_adiala_road_2_5_kanal_house_for_rent-128983-478-4.html,House,200000,Adiala Road,Rawalpindi,Punjab,33.550869,73.056182,8,2.5 Kanal,For Rent,8,1/18/2019,,,Kanal,2.5,1-5 Kanal
823201,1312,https://www.zameen.com/Property/chaklala_scheme_chaklala_scheme_3_rawalpindi_chaklala_scheme_3_five_bedroom_house_for_rent-823201-1312-4.html,House,125000,Chaklala Scheme,Rawalpindi,Punjab,33.656924,73.143826,5,1 Kanal,For Rent,5,10/20/2018,Easy Property,Muhammad Junaid Ceo Muhammad Shahid Director,Kanal,1,1-5 Kanal
919906,3041,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_4_bahria_town_beautiful_10_marla_portions_available_for_rent-919906-3041-4.html,Upper Portion,33000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.130536,3,10 Marla,For Rent,3,6/21/2019,Al-Ghous Real Estate Management & Construction,Muhammad Nasir,Marla,10,5-10 Marla
1078747,3036,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_3_1_kanal_full_house_ground_portion_and_upper_portion_for_rent-1078747-3036-4.html,House,110000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550408,73.115473,7,1 Kanal,For Rent,6,7/3/2019,Al-Ghous Real Estate Management & Construction,Muhammad Nasir,Kanal,1,1-5 Kanal
1078877,3041,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_4_10_marla_full_house_in_bahria_town-1078877-3041-4.html,House,60000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.130536,6,10 Marla,For Rent,5,7/3/2019,Al-Ghous Real Estate Management & Construction,Muhammad Nasir,Marla,10,5-10 Marla
1199301,3047,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_rawalpindi_bahria_town_phase_7_one_kanal_upper_portion_for_rent-1199301-3047-4.html,Upper Portion,50000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.531951,73.115215,3,1 Kanal,For Rent,3,10/20/2018,Easy Property,Muhammad Junaid Ceo Muhammad Shahid Director,Kanal,1,1-5 Kanal
1236447,3047,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_rawalpindi_bahria_town_phase_7_ten_marla_house_for_rent-1236447-3047-4.html,House,70000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.531951,73.115215,5,10 Marla,For Rent,5,7/10/2019,Easy Property,Muhammad Junaid Ceo Muhammad Shahid Director,Marla,10,5-10 Marla
1304761,9036,https://www.zameen.com/Property/bahria_town_phase_7_bahria_mini_commercial_center_rawalpindi_bahria_town_phase_7_mini_commercial_ext2_two_bed_flat_for_rent-1304761-9036-4.html,Flat,22000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.521053,73.107756,2,2.4 Marla,For Rent,2,10/20/2018,Easy Property,Muhammad Junaid Ceo Muhammad Shahid Director,Marla,2.4,0-5 Marla
1731945,3036,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_3_govt_semi_govt_or_autonomous_dept_house_for_rent_in_bahria_town_phase_3__street_69-1731945-3036-4.html,House,71000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550408,73.115473,9,10 Marla,For Rent,9,5/6/2019,,,Marla,10,5-10 Marla
2033851,439,https://www.zameen.com/Property/rawalpindi_chandni_chowk_flat_is_available_for_rent-2033851-439-4.html,Flat,35000,Chandni Chowk,Rawalpindi,Punjab,33.63154,73.072566,2,4 Marla,For Rent,2,2/17/2019,,,Marla,4,0-5 Marla
2407301,3035,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_2_1_kanal_separate_entrance_portion_in_bahria_town-2407301-3035-4.html,Upper Portion,48000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.55892,73.118649,4,1 Kanal,For Rent,3,6/21/2019,Al-Ghous Real Estate Management & Construction,Muhammad Nasir,Kanal,1,1-5 Kanal
2861614,1312,https://www.zameen.com/Property/chaklala_scheme_chaklala_scheme_3_chaklala_scheme_3_upper_portion_for_rent-2861614-1312-4.html,Upper Portion,50000,Chaklala Scheme,Rawalpindi,Punjab,33.656924,73.143826,3,1 Kanal,For Rent,3,5/6/2019,,,Kanal,1,1-5 Kanal
3195454,10475,https://www.zameen.com/Property/rawalpindi_askari_15_apartment_for_rent-3195454-10475-4.html,Flat,30000,Askari 15,Rawalpindi,Punjab,33.530129,73.165253,3,4.4 Marla,For Rent,3,7/8/2019,,,Marla,4.4,0-5 Marla
3204109,3078,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_safari_villas_furnished_one_bed_apartment_for_rent_in_safari_villas_one-3204109-3078-4.html,Flat,25000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.573152,73.110881,1,2.2 Marla,For Rent,1,5/6/2019,,,Marla,2.2,0-5 Marla
3298698,1504,https://www.zameen.com/Property/rawalpindi_askari_14_askari_14__house_available_for_rent-3298698-1504-4.html,House,50000,Askari 14,Rawalpindi,Punjab,33.543004,73.067576,6,10 Marla,For Rent,5,10/20/2018,,,Marla,10,5-10 Marla
3362683,1504,https://www.zameen.com/Property/rawalpindi_askari_14_house_is_available_for_rent-3362683-1504-4.html,House,48000,Askari 14,Rawalpindi,Punjab,33.543004,73.067576,4,10 Marla,For Rent,3,7/3/2019,,,Marla,10,5-10 Marla
86575,6649,https://www.zameen.com/Property/faisal_cantonment_karsaz_kda_scheme_no_1_2000_yards_bungalow__for_sale-86575-6649-1.html,House,450000000,Cantt,Karachi,Sindh,24.889395,67.098627,7,4 Kanal,For Sale,6,6/20/2019,Premier Properties,Aamir Motiwala,Kanal,4,1-5 Kanal
342005,232,https://www.zameen.com/Property/karachi_gulistan_e_jauhar_6_bedrooms_house_for_sale-342005-232-1.html,House,35000000,Gulistan-e-Jauhar,Karachi,Sindh,24.91498756,67.13870239,8,16 Marla,For Sale,6,7/18/2019,,,Marla,16,15-20 Marla
466607,1484,https://www.zameen.com/Property/d_h_a_dha_phase_7_200_sq_yard_full_floor_proper_west_open_flat_is_available_for_sale-466607-1484-1.html,Flat,21000000,DHA Defence,Karachi,Sindh,24.81436729,67.07208252,3,8.9 Marla,For Sale,3,10/20/2018,,,Marla,8.9,5-10 Marla
678919,9594,https://www.zameen.com/Property/malir_malir_kalaboard_house_for_sale_in_malir_kalaboard-678919-9594-1.html,House,6500000,Malir,Karachi,Sindh,24.882302,67.184677,1,3.2 Marla,For Sale,2,3/10/2019,,,Marla,3.2,0-5 Marla
